mechanism,seed,final_reserve,average_reserve,liquidity_crisis,time_to_crisis,steps_survived,total_withdrawal,average_reward,social_welfare,mean_absolute_reward_gap,reward_std,reward_range,total_messages,total_rounds,wall_time_seconds,debate_override_rate,reward_per_department,reward_profit,reward_sustainability,reward_balanced,reward_risk_averse,composition,scale,leader_index,leader_name,leader_role,reward_free_rider
centralized_risk_averse,19,75.90589443961522,74.04051736171824,False,,100,525.0,104.24155856437373,521.2077928218687,1.293506297002009,1.3200349273685932,3.792207178131278,600,100,0.0025778249982977286,0.98,"{'Growth Department': 104.5, 'Trading/Opportunity Team': 105.5, 'Investment Department': 105.0, 'Operations Department': 104.5, 'Risk Department': 101.70779282186872}",105.0,,104.5,101.70779282186872,aggressive,compressed,4.0,Risk Department,risk_averse,
structured_debate,0,3.2369370844672822,44.94291478743386,True,84.0,85,584.5,102.13362678316969,510.66813391584844,23.205949649675887,22.58431382222466,52.705319226322715,1275,170,0.0032005530010792427,0.8705882352941177,"{'Growth Department': 122.0, 'Trading/Opportunity Team': 120.0, 'Investment Department': 119.0, 'Operations Department': 69.29468077367729, 'Risk Department': 80.37345314217116}",120.33333333333333,,69.29468077367729,80.37345314217116,aggressive,compressed,,,,
structured_debate,1,42.04815211663973,49.06425497806776,False,,100,699.0,132.77371262746317,663.8685631373158,24.284050454090238,23.887763742393904,53.64387847537989,1500,200,0.0035216790020058397,0.88,"{'Growth Department': 151.0, 'Trading/Opportunity Team': 152.0, 'Investment Department': 153.5, 'Operations Department': 107.5124416126958, 'Risk Department': 99.85612152462011}",152.16666666666666,,107.5124416126958,99.85612152462011,aggressive,compressed,,,,
structured_debate,2,3.0147432727594285,38.55329358490929,True,99.0,100,611.5,96.51883057460724,482.5941528730362,39.43104930836131,41.60312853546867,108.53821105029436,1500,200,0.003673263003292959,0.85,"{'Growth Department': 122.5, 'Trading/Opportunity Team': 125.0, 'Investment Department': 124.0, 'Operations Department': 16.461788949705642, 'Risk Department': 94.63236392333056}",123.83333333333333,,16.461788949705642,94.63236392333056,aggressive,compressed,,,,
structured_debate,3,49.680085174528585,62.16476415707542,False,,100,712.5,141.83991783957623,709.1995891978811,17.61306027435351,21.085435485134987,53.78121591259058,1500,200,0.003727455998159712,0.88,"{'Growth Department': 151.5, 'Trading/Opportunity Team': 153.5, 'Investment Department': 153.5, 'Operations Department': 150.98080511047172, 'Risk Department': 99.71878408740942}",152.83333333333334,,150.98080511047172,99.71878408740942,aggressive,compressed,,,,
structured_debate,4,52.87221728349934,60.60598989563424,False,,100,712.5,141.92109124914379,709.605456245719,17.96625400136994,20.741152907542435,54.39454375428106,1500,200,0.0037441479980770964,0.88,"{'Growth Department': 150.5, 'Trading/Opportunity Team': 153.5, 'Investment Department': 155.0, 'Operations Department': 150.0, 'Risk Department': 100.60545624571894}",153.0,,150.0,100.60545624571894,aggressive,compressed,,,,
structured_debate,5,55.52277355558144,54.99174121266774,False,,100,704.5,138.39955143260664,691.9977571630333,20.390178086447545,20.621376882626723,54.43637020333047,1500,200,0.0035427770017122384,0.9,"{'Growth Department': 150.0, 'Trading/Opportunity Team': 154.0, 'Investment Department': 153.5, 'Operations Department': 134.93412736636378, 'Risk Department': 99.56362979666953}",152.5,,134.93412736636378,99.56362979666953,aggressive,compressed,,,,
structured_debate,6,58.75772543741411,56.211557009074056,False,,100,717.0,141.14053700426865,705.7026850213432,18.114348776773856,19.487187419306938,51.41736487617979,1500,200,0.0035457160010992084,0.87,"{'Growth Department': 153.0, 'Trading/Opportunity Team': 154.5, 'Investment Department': 152.5, 'Operations Department': 142.620049897523, 'Risk Department': 103.08263512382021}",153.33333333333334,,142.620049897523,103.08263512382021,aggressive,compressed,,,,
structured_debate,7,41.937074271160604,50.204525404786864,False,,100,703.0,135.11915534516484,675.5957767258242,22.823030195006933,22.173460154211906,53.73971544461749,1500,200,0.003721469001902733,0.89,"{'Growth Department': 152.5, 'Trading/Opportunity Team': 151.5, 'Investment Department': 154.0, 'Operations Department': 117.33549217044167, 'Risk Department': 100.26028455538251}",152.66666666666666,,117.33549217044167,100.26028455538251,aggressive,compressed,,,,
structured_debate,8,61.22623235106998,62.17672748911388,False,,100,716.0,142.6407106125527,713.2035530627635,17.614863019915674,20.08934141004057,53.79644693723648,1500,200,0.003871623001032276,0.86,"{'Growth Department': 150.5, 'Trading/Opportunity Team': 156.5, 'Investment Department': 153.0, 'Operations Department': 150.5, 'Risk Department': 102.70355306276352}",153.33333333333334,,150.5,102.70355306276352,aggressive,compressed,,,,
structured_debate,9,58.76594665189822,59.39299708104221,False,,100,711.5,141.60026084677725,708.0013042338862,16.66718159356809,19.752299586108872,50.83494247990028,1500,200,0.0044132499970146455,0.92,"{'Growth Department': 152.5, 'Trading/Opportunity Team': 150.0, 'Investment Department': 153.0, 'Operations Department': 150.3362467137865, 'Risk Department': 102.16505752009972}",151.83333333333334,,150.3362467137865,102.16505752009972,aggressive,compressed,,,,
structured_debate,10,24.939584380838035,49.30828654675217,False,,100,679.0,126.14414750680173,630.7207375340087,24.880113158640597,24.112049800309844,54.72144477551247,1500,200,0.004567826999846147,0.88,"{'Growth Department': 142.5, 'Trading/Opportunity Team': 147.0, 'Investment Department': 147.5, 'Operations Department': 92.77855522448753, 'Risk Department': 100.94218230952121}",145.66666666666666,,92.77855522448753,100.94218230952121,aggressive,compressed,,,,
structured_debate,11,62.80349992045875,57.40080102950713,False,,100,711.5,141.14259997023785,705.7129998511892,17.227670584271,19.871324839911864,51.38594100288299,1500,200,0.0040997760006575845,0.9,"{'Growth Department': 152.0, 'Trading/Opportunity Team': 153.0, 'Investment Department': 152.0, 'Operations Department': 147.09894085407223, 'Risk Department': 101.61405899711701}",152.33333333333334,,147.09894085407223,101.61405899711701,aggressive,compressed,,,,
structured_debate,12,4.6855982356093175,54.86185844728979,True,96.0,97,674.0,122.8888473505358,614.444236752679,21.89160920560681,21.523546172412328,48.76679428772155,1455,194,0.003920928000297863,0.845360824742268,"{'Growth Department': 139.5, 'Trading/Opportunity Team': 140.0, 'Investment Department': 141.5, 'Operations Department': 100.71103104040056, 'Risk Department': 92.73320571227845}",140.33333333333334,,100.71103104040056,92.73320571227845,aggressive,compressed,,,,
structured_debate,13,62.57294602502955,63.224739013042516,False,,100,710.0,141.40311632463005,707.0155816231502,17.11501388059196,19.999783902343566,51.984418376849874,1500,200,0.004154350001044804,0.89,"{'Growth Department': 150.0, 'Trading/Opportunity Team': 153.5, 'Investment Department': 152.5, 'Operations Department': 149.5, 'Risk Department': 101.51558162315013}",152.0,,149.5,101.51558162315013,aggressive,compressed,,,,
structured_debate,14,47.03419486361417,54.424533020260725,False,,100,714.0,140.14147499731345,700.7073749865673,19.12077796267907,19.983704550164173,52.712237253311486,1500,200,0.0046677600003022235,0.86,"{'Growth Department': 152.5, 'Trading/Opportunity Team': 153.0, 'Investment Department': 154.5, 'Operations Department': 138.91961223987877, 'Risk Department': 101.78776274668851}",153.33333333333334,,138.91961223987877,101.78776274668851,aggressive,compressed,,,,
structured_debate,15,59.83377683321146,62.62252563286681,False,,100,708.0,141.01984362677905,705.0992181338953,16.528250197153493,19.736613908230275,50.400781866104666,1500,200,0.004818312998395413,0.9,"{'Growth Department': 150.0, 'Trading/Opportunity Team': 152.0, 'Investment Department': 152.0, 'Operations Department': 149.5, 'Risk Department': 101.59921813389533}",151.33333333333334,,149.5,101.59921813389533,aggressive,compressed,,,,
structured_debate,16,46.50368717170044,59.77056689731578,False,,100,710.5,140.83794564085747,704.1897282042873,18.169790975060394,20.234159582238288,53.250921798414865,1500,200,0.00448089999918011,0.87,"{'Growth Department': 149.5, 'Trading/Opportunity Team': 154.0, 'Investment Department': 153.5, 'Operations Department': 146.44065000270226, 'Risk Department': 100.74907820158514}",152.33333333333334,,146.44065000270226,100.74907820158514,aggressive,compressed,,,,
structured_debate,17,24.087891543778394,52.71327643731859,False,,100,699.5,134.46009121003144,672.3004560501572,22.640706255122282,21.874536539487323,54.304870144671455,1500,200,0.004397182998218341,0.87,"{'Growth Department': 149.5, 'Trading/Opportunity Team': 152.0, 'Investment Department': 153.0, 'Operations Department': 119.10532619482865, 'Risk Department': 98.69512985532855}",151.5,,119.10532619482865,98.69512985532855,aggressive,compressed,,,,
structured_debate,18,4.537296374369875,41.25893105010498,True,58.0,59,389.5,62.86870153341501,314.3435076670751,23.625941378696634,23.71152935405187,60.00564128392907,885,118,0.0025598570027796086,0.7966101694915254,"{'Growth Department': 80.5, 'Trading/Opportunity Team': 80.5, 'Investment Department': 80.0, 'Operations Department': 20.494358716070927, 'Risk Department': 52.849148951004196}",80.33333333333333,,20.494358716070927,52.849148951004196,aggressive,compressed,,,,
structured_debate,19,20.75067454511985,47.30351672700246,False,,100,686.0,127.06896415567765,635.3448207783882,25.699918690674444,25.227215859266344,56.969312595103546,1500,200,0.00407756799904746,0.87,"{'Growth Department': 146.0, 'Trading/Opportunity Team': 148.0, 'Investment Department': 148.5, 'Operations Department': 91.53068740489645, 'Risk Department': 101.31413337349181}",147.5,,91.53068740489645,101.31413337349181,aggressive,compressed,,,,
independent,0,46.443451453867276,56.187655567656684,False,,100,667.0,130.94178450158483,654.7089225079242,36.5424105867659,36.54002661608937,96.06038121978757,0,0,0.0025390920018253382,0.0,"{'Growth Department': 198.5, 'Compliance Department': 108.5, 'ESG Department': 104.5, 'Operations Department': 140.7693037277117, 'Risk Department': 102.43961878021243}",198.5,106.5,140.7693037277117,102.43961878021243,conservative,compressed,,,,
independent,1,58.35694360109704,62.02468755749035,False,,100,661.5,131.46911440182194,657.3455720091097,37.158075321233476,36.42199490612195,92.63079958286647,0,0,0.002553672999056289,0.0,"{'Growth Department': 194.5, 'Compliance Department': 104.0, 'ESG Department': 106.0, 'Operations Department': 150.97637159197626, 'Risk Department': 101.86920041713353}",194.5,105.0,150.97637159197626,101.86920041713353,conservative,compressed,,,,
independent,2,48.08957729789037,49.85931558346204,False,,100,658.0,122.6279870535883,613.1399352679415,32.430773076780405,36.06922402609473,98.83226699781902,0,0,0.002404803999525029,0.0,"{'Growth Department': 194.0, 'Compliance Department': 109.0, 'ESG Department': 110.0, 'Operations Department': 95.16773300218098, 'Risk Department': 104.97220226576053}",194.0,109.5,95.16773300218098,104.97220226576053,conservative,compressed,,,,
independent,3,56.58531655230695,66.27099384701836,False,,100,673.0,133.94450284018515,669.7225142009257,37.44879545570377,35.96074432331414,94.77748579907426,0,0,0.0023282599977392238,0.0,"{'Growth Department': 195.5, 'Compliance Department': 110.0, 'ESG Department': 109.5, 'Operations Department': 154.0, 'Risk Department': 100.72251420092574}",195.5,109.75,154.0,100.72251420092574,conservative,compressed,,,,
independent,4,58.59733351398292,65.46400499056898,False,,100,673.0,134.03384411455164,670.1692205727581,36.26584941671741,34.76260287097408,92.3307794272419,0,0,0.0023319659994740505,0.0,"{'Growth Department': 194.5, 'Compliance Department': 109.5, 'ESG Department': 112.5, 'Operations Department': 151.5, 'Risk Department': 102.1692205727581}",194.5,111.0,151.5,102.1692205727581,conservative,compressed,,,,
independent,5,61.57848346801636,62.491917406594894,False,,100,664.5,131.78159540297747,658.9079770148874,36.96468496603371,35.839353423646266,93.87376800760777,0,0,0.0025114310010394547,0.0,"{'Growth Department': 195.0, 'Compliance Department': 109.5, 'ESG Department': 105.0, 'Operations Department': 148.28174502249513, 'Risk Department': 101.12623199239223}",195.0,107.25,148.28174502249513,101.12623199239223,conservative,compressed,,,,
independent,6,67.83059299358278,64.36961436985396,False,,100,674.0,134.204520920547,671.022604602735,36.2327665271248,35.73654405388821,90.97739539726503,0,0,0.0023843410017434508,0.0,"{'Growth Department': 196.5, 'Compliance Department': 108.0, 'ESG Department': 108.5, 'Operations Department': 152.5, 'Risk Department': 105.52260460273497}",196.5,108.25,152.5,105.52260460273497,conservative,compressed,,,,
independent,7,51.9676797693824,60.62739514425395,False,,100,668.0,132.2028014683192,661.014007341596,36.45894785356914,35.77434131818003,94.28480558107042,0,0,0.002464102999510942,0.0,"{'Growth Department': 196.0, 'Compliance Department': 108.0, 'ESG Department': 108.0, 'Operations Department': 147.29881292266631, 'Risk Department': 101.71519441892958}",196.0,108.0,147.29881292266631,101.71519441892958,conservative,compressed,,,,
independent,8,66.31819357266605,66.64160473297416,False,,100,676.5,134.76459362118067,673.8229681059033,34.93665020611095,33.5620416691699,88.67703189409671,0,0,0.0025490750012977514,0.0,"{'Growth Department': 193.0, 'Compliance Department': 111.0, 'ESG Department': 113.5, 'Operations Department': 152.0, 'Risk Department': 104.32296810590329}",193.0,112.25,152.0,104.32296810590329,conservative,compressed,,,,
independent,9,65.72550635832694,63.941559807114906,False,,100,677.5,134.93115539436948,674.6557769718474,37.230151369008816,36.348997711858964,93.84422302815254,0,0,0.002794992000417551,0.0,"{'Growth Department': 198.5, 'Compliance Department': 110.5, 'ESG Department': 108.0, 'Operations Department': 153.0, 'Risk Department': 104.65577697184746}",198.5,109.25,153.0,104.65577697184746,conservative,compressed,,,,
independent,10,63.530392392703206,61.33781130353833,False,,100,666.0,132.22262466840886,661.1131233420443,35.513196762840664,34.35880400762805,89.61478547523659,0,0,0.0026919070005533285,0.0,"{'Growth Department': 191.5, 'Compliance Department': 108.0, 'ESG Department': 109.0, 'Operations Department': 150.72790881728093, 'Risk Department': 101.88521452476341}",191.5,108.5,150.72790881728093,101.88521452476341,conservative,compressed,,,,
independent,11,68.2473037842843,63.39489637211373,False,,100,674.0,134.13642963751985,670.6821481875993,36.261712579968226,35.57230206119339,92.3178518124007,0,0,0.002422882000246318,0.0,"{'Growth Department': 197.0, 'Compliance Department': 108.5, 'ESG Department': 110.0, 'Operations Department': 150.5, 'Risk Department': 104.6821481875993}",197.0,109.25,150.5,104.6821481875993,conservative,compressed,,,,
independent,12,41.469214684915876,61.25174126464458,False,,100,671.0,131.66588745748336,658.3294372874168,35.42967594806205,34.85175583649403,94.86867912932365,0,0,0.0023989199980860576,0.0,"{'Growth Department': 196.0, 'Compliance Department': 111.5, 'ESG Department': 109.0, 'Operations Department': 140.6981164167405, 'Risk Department': 101.13132087067635}",196.0,110.25,140.6981164167405,101.13132087067635,conservative,compressed,,,,
independent,13,70.54686916060837,66.98525517413782,False,,100,669.0,133.1902418990409,665.9512094952045,35.93561296153455,34.930502602726854,91.04879050479548,0,0,0.002657573997566942,0.0,"{'Growth Department': 194.5, 'Compliance Department': 107.5, 'ESG Department': 110.5, 'Operations Department': 150.0, 'Risk Department': 103.45120949520452}",194.5,109.0,150.0,103.45120949520452,conservative,compressed,,,,
independent,14,62.81508300690811,62.18136884819131,False,,100,672.0,133.66127692180345,668.3063846090172,36.22464367324249,35.16120368934482,91.53254611624945,0,0,0.002238213000964606,0.0,"{'Growth Department': 195.0, 'Compliance Department': 110.5, 'ESG Department': 108.0, 'Operations Department': 151.33893072526666, 'Risk Department': 103.46745388375055}",195.0,109.25,151.33893072526666,103.46745388375055,conservative,compressed,,,,
independent,15,65.11218337311965,66.33677852184448,False,,100,673.5,134.11256694308005,670.5628347154003,35.9798928910719,34.87938552778322,91.43716528459967,0,0,0.003361365001183003,0.0,"{'Growth Department': 195.0, 'Compliance Department': 109.5, 'ESG Department': 111.0, 'Operations Department': 151.5, 'Risk Department': 103.56283471540033}",195.0,110.25,151.5,103.56283471540033,conservative,compressed,,,,
independent,16,56.05662302181061,65.04953768535884,False,,100,666.0,132.56478038443962,662.823901922198,35.97635138489664,34.79799422606966,90.676098077802,0,0,0.002528427998186089,0.0,"{'Growth Department': 192.5, 'Compliance Department': 108.0, 'ESG Department': 109.0, 'Operations Department': 151.5, 'Risk Department': 101.823901922198}",192.5,108.5,151.5,101.823901922198,conservative,compressed,,,,
independent,17,57.06850017914333,61.26416995012765,False,,100,665.0,131.85078853334892,659.2539426667446,36.872127490761834,35.58270835117522,95.39895138350563,0,0,0.002790308000840014,0.0,"{'Growth Department': 194.5, 'Compliance Department': 108.5, 'ESG Department': 109.0, 'Operations Department': 148.1528940502502, 'Risk Department': 99.10104861649437}",194.5,108.75,148.1528940502502,99.10104861649437,conservative,compressed,,,,
independent,18,55.654154195799315,54.48784480185768,False,,100,667.0,130.61642962081308,653.0821481040654,35.00318404254659,34.77286851077046,93.39591738728362,0,0,0.0022528459994646255,0.0,"{'Growth Department': 195.0, 'Compliance Department': 109.5, 'ESG Department': 107.5, 'Operations Department': 139.47806549134896, 'Risk Department': 101.60408261271638}",195.0,108.5,139.47806549134896,101.60408261271638,conservative,compressed,,,,
independent,19,57.75995417743738,61.030561172940814,False,,100,667.0,132.48741810934555,662.4370905467277,36.71603091870823,35.538100153915366,92.34603423173289,0,0,0.002210280999861425,0.0,"{'Growth Department': 194.0, 'Compliance Department': 109.0, 'ESG Department': 106.5, 'Operations Department': 151.28312477846063, 'Risk Department': 101.65396576826711}",194.0,107.75,151.28312477846063,101.65396576826711,conservative,compressed,,,,
voting,0,64.16991390944068,64.97829903299876,False,,100,607.5,120.30671379049667,601.5335689524834,1.7995160431462613,2.060821590061445,5.280544222147569,500,100,0.00284624000050826,1.0,"{'Growth Department': 121.5, 'Compliance Department': 121.5, 'ESG Department': 121.5, 'Operations Department': 120.814113174631, 'Risk Department': 116.21945577785243}",121.5,121.5,120.814113174631,116.21945577785243,conservative,compressed,,,,
voting,1,64.77930432152229,68.41369812688521,False,,100,610.0,121.12469989672613,605.6234994836307,1.4004801652381729,1.7506002065477162,4.3765005163692905,500,100,0.002693004000320798,1.0,"{'Growth Department': 122.0, 'Compliance Department': 122.0, 'ESG Department': 122.0, 'Operations Department': 122.0, 'Risk Department': 117.62349948363071}",122.0,122.0,122.0,117.62349948363071,conservative,compressed,,,,
voting,2,64.73036194531129,65.23466308286909,False,,100,625.0,123.27766262113212,616.3883131056606,2.1871503281290416,2.1623983121572654,5.058002656467039,500,100,0.0027492119988892227,1.0,"{'Growth Department': 125.0, 'Compliance Department': 125.0, 'ESG Department': 125.0, 'Operations Department': 121.44631576212757, 'Risk Department': 119.94199734353296}",125.0,125.0,121.44631576212757,119.94199734353296,conservative,compressed,,,,
voting,3,59.92074155065929,68.42157127638565,False,,100,647.5,128.53397765219273,642.6698882609637,1.5456357564916106,1.9320446956145132,4.830111739036283,500,100,0.0025540789974911604,1.0,"{'Growth Department': 129.5, 'Compliance Department': 129.5, 'ESG Department': 129.5, 'Operations Department': 129.5, 'Risk Department': 124.66988826096372}",129.5,129.5,129.5,124.66988826096372,conservative,compressed,,,,
voting,4,58.31590611761469,67.71064557596,False,,100,650.0,129.1276938698845,645.6384693494225,1.3956898081848113,1.7446122602310141,4.361530650577535,500,100,0.002994870999827981,1.0,"{'Growth Department': 130.0, 'Compliance Department': 130.0, 'ESG Department': 130.0, 'Operations Department': 130.0, 'Risk Department': 125.63846934942246}",130.0,130.0,130.0,125.63846934942246,conservative,compressed,,,,
voting,5,65.59138474547032,66.69398890547842,False,,100,627.5,124.50239354123055,622.5119677061527,1.5961703340311215,1.995212917538902,4.9880322938472546,500,100,0.0027093429998785723,1.0,"{'Growth Department': 125.5, 'Compliance Department': 125.5, 'ESG Department': 125.5, 'Operations Department': 125.5, 'Risk Department': 120.51196770615275}",125.5,125.5,125.5,120.51196770615275,conservative,compressed,,,,
voting,6,70.67244498126155,68.91821942578434,False,,100,632.5,125.7031910702326,628.515955351163,1.2748942876278215,1.593617859534777,3.9840446488369423,500,100,0.002719794003496645,1.0,"{'Growth Department': 126.5, 'Compliance Department': 126.5, 'ESG Department': 126.5, 'Operations Department': 126.5, 'Risk Department': 122.51595535116306}",126.5,126.5,126.5,122.51595535116306,conservative,compressed,,,,
voting,7,61.8859244326035,67.00446926678237,False,,100,617.5,122.55849835393235,612.7924917696618,1.467238161183384,1.7631648263529542,4.462730277057929,500,100,0.0030614190000051167,1.0,"{'Growth Department': 123.5, 'Compliance Department': 123.5, 'ESG Department': 123.5, 'Operations Department': 123.25522204671971, 'Risk Department': 119.03726972294207}",123.5,123.5,123.25522204671971,119.03726972294207,conservative,compressed,,,,
voting,8,69.9481974478479,69.5163124462013,False,,100,645.0,128.1663842923582,640.831921461791,1.3337851322268808,1.667231415283601,4.168078538209002,500,100,0.0029635399987455457,1.0,"{'Growth Department': 129.0, 'Compliance Department': 129.0, 'ESG Department': 129.0, 'Operations Department': 129.0, 'Risk Department': 124.831921461791}",129.0,129.0,129.0,124.831921461791,conservative,compressed,,,,
voting,9,71.64323571075157,67.83127856933878,False,,100,637.5,126.59323252041766,632.9661626020883,1.4508279673317657,1.813534959164707,4.533837397911768,500,100,0.0029448389977915213,1.0,"{'Growth Department': 127.5, 'Compliance Department': 127.5, 'ESG Department': 127.5, 'Operations Department': 127.5, 'Risk Department': 122.96616260208823}",127.5,127.5,127.5,122.96616260208823,conservative,compressed,,,,
voting,10,70.72964523515758,68.10207739824524,False,,100,612.5,121.59991912974647,607.9995956487323,1.44012939240567,1.8001617405070873,4.5004043512677185,500,100,0.002933897001639707,1.0,"{'Growth Department': 122.5, 'Compliance Department': 122.5, 'ESG Department': 122.5, 'Operations Department': 122.5, 'Risk Department': 117.99959564873228}",122.5,122.5,122.5,117.99959564873228,conservative,compressed,,,,
voting,11,71.66399533892194,67.47973419368068,False,,100,635.0,126.05606579310509,630.2803289655254,1.5102947310318495,1.887868413789812,4.71967103447453,500,100,0.00280716300039785,1.0,"{'Growth Department': 127.0, 'Compliance Department': 127.0, 'ESG Department': 127.0, 'Operations Department': 127.0, 'Risk Department': 122.28032896552547}",127.0,127.0,127.0,122.28032896552547,conservative,compressed,,,,
voting,12,69.30195961561631,67.61714755808094,False,,100,620.0,123.03731113903287,615.1865556951643,1.5403021775474053,1.9253777219342567,4.813444304835642,500,100,0.002752860000327928,1.0,"{'Growth Department': 124.0, 'Compliance Department': 124.0, 'ESG Department': 124.0, 'Operations Department': 124.0, 'Risk Department': 119.18655569516436}",124.0,124.0,124.0,119.18655569516436,conservative,compressed,,,,
voting,13,70.83636251730499,68.9582842959337,False,,100,645.0,128.1110580653584,640.555290326792,1.4223070954265586,1.7778838692831982,4.444709673207996,500,100,0.0026627750012266915,1.0,"{'Growth Department': 129.0, 'Compliance Department': 129.0, 'ESG Department': 129.0, 'Operations Department': 129.0, 'Risk Department': 124.555290326792}",129.0,129.0,129.0,124.555290326792,conservative,compressed,,,,
voting,14,67.86120706799676,67.56396948908363,False,,100,625.0,123.96690213471024,619.8345106735512,1.652956584463618,2.0661957305795227,5.165489326448807,500,100,0.0028300970006966963,1.0,"{'Growth Department': 125.0, 'Compliance Department': 125.0, 'ESG Department': 125.0, 'Operations Department': 125.0, 'Risk Department': 119.8345106735512}",125.0,125.0,125.0,119.8345106735512,conservative,compressed,,,,
voting,15,68.40953949257126,68.87802652264757,False,,100,645.0,128.14190250329585,640.7095125164793,1.3729559947266217,1.716194993408277,4.2904874835206925,500,100,0.002622610001708381,1.0,"{'Growth Department': 129.0, 'Compliance Department': 129.0, 'ESG Department': 129.0, 'Operations Department': 129.0, 'Risk Department': 124.70951251647931}",129.0,129.0,129.0,124.70951251647931,conservative,compressed,,,,
voting,16,64.13162844040957,68.34023043432136,False,,100,627.5,124.62334735194929,623.1167367597465,1.4026442368811376,1.7533052961014222,4.383263240253555,500,100,0.002888938000978669,0.99,"{'Growth Department': 125.5, 'Compliance Department': 125.5, 'ESG Department': 125.5, 'Operations Department': 125.5, 'Risk Department': 121.11673675974644}",125.5,125.5,125.5,121.11673675974644,conservative,compressed,,,,
voting,17,69.09170263770885,67.08372619198809,False,,100,610.0,120.8854663240846,604.427331620423,1.7832538814646204,2.2290673518307753,5.572668379576939,500,100,0.0028441210015444085,0.99,"{'Growth Department': 122.0, 'Compliance Department': 122.0, 'ESG Department': 122.0, 'Operations Department': 122.0, 'Risk Department': 116.42733162042306}",122.0,122.0,122.0,116.42733162042306,conservative,compressed,,,,
voting,18,58.852765390893694,65.40519423178036,False,,100,612.5,121.32395590673256,606.6197795336628,1.8084072225660883,2.130533965339317,5.422324674700903,500,100,0.0026178970001637936,1.0,"{'Growth Department': 122.5, 'Compliance Department': 122.5, 'ESG Department': 122.5, 'Operations Department': 122.04210420836375, 'Risk Department': 117.0776753252991}",122.5,122.5,122.04210420836375,117.0776753252991,conservative,compressed,,,,
voting,19,67.58487908778464,67.79784936595425,False,,100,610.0,121.02374427851385,605.1187213925692,1.562009154377838,1.9525114429722976,4.881278607430744,500,100,0.002613035001559183,1.0,"{'Growth Department': 122.0, 'Compliance Department': 122.0, 'ESG Department': 122.0, 'Operations Department': 122.0, 'Risk Department': 117.11872139256926}",122.0,122.0,122.0,117.11872139256926,conservative,compressed,,,,
adaptive_voting,0,63.92347214000377,66.67733930671233,False,,100,592.5,117.47270516320684,587.3635258160342,1.612307107800832,1.9580476554876636,4.94044523978944,500,100,0.0028183840004203375,1.0,"{'Growth Department': 118.5, 'Compliance Department': 118.5, 'ESG Department': 118.5, 'Operations Department': 118.30397105582368, 'Risk Department': 113.55955476021056}",118.5,118.5,118.30397105582368,113.55955476021056,conservative,compressed,,,,
adaptive_voting,1,64.79588091816909,69.04951970812832,False,,100,602.5,119.63159510383062,598.1579755191531,1.389447833871027,1.7368097923387837,4.342024480846959,500,100,0.002675764000741765,1.0,"{'Growth Department': 120.5, 'Compliance Department': 120.5, 'ESG Department': 120.5, 'Operations Department': 120.5, 'Risk Department': 116.15797551915304}",120.5,120.5,120.5,116.15797551915304,conservative,compressed,,,,
adaptive_voting,2,67.77235083601417,68.72053065038259,False,,100,597.5,118.5475609910244,592.737804955122,1.4783972944245851,1.7661128384531142,4.4777880452756875,500,100,0.0027446439999039285,1.0,"{'Growth Department': 119.5, 'Compliance Department': 119.5, 'ESG Department': 119.5, 'Operations Department': 119.21559300039772, 'Risk Department': 115.02221195472431}",119.5,119.5,119.21559300039772,115.02221195472431,conservative,compressed,,,,
adaptive_voting,3,61.97066303555559,70.16826171183082,False,,100,627.5,124.68683160187581,623.4341580093791,1.301069436998696,1.62633679624837,4.065841990620925,500,100,0.0026511169999139383,1.0,"{'Growth Department': 125.5, 'Compliance Department': 125.5, 'ESG Department': 125.5, 'Operations Department': 125.5, 'Risk Department': 121.43415800937908}",125.5,125.5,125.5,121.43415800937908,conservative,compressed,,,,
adaptive_voting,4,70.32320990681077,70.35116426328419,False,,100,615.0,122.2826442498604,611.413221249302,1.147769200223388,1.434711500279235,3.5867787506980875,500,100,0.0030891129972587805,1.0,"{'Growth Department': 123.0, 'Compliance Department': 123.0, 'ESG Department': 123.0, 'Operations Department': 123.0, 'Risk Department': 119.41322124930191}",123.0,123.0,123.0,119.41322124930191,conservative,compressed,,,,
adaptive_voting,5,70.21321419628943,68.781197730419,False,,100,605.0,120.11669579764535,600.5834789882267,1.40108809762163,1.7287398980522515,4.340279598361903,500,100,0.002608694998343708,1.0,"{'Growth Department': 121.0, 'Compliance Department': 121.0, 'ESG Department': 121.0, 'Operations Department': 120.92375858658862, 'Risk Department': 116.6597204016381}",121.0,121.0,120.92375858658862,116.6597204016381,conservative,compressed,,,,
adaptive_voting,6,69.62301037458194,69.89791439586841,False,,100,622.5,123.75007340109217,618.7503670054608,1.1998825582525432,1.4998531978156793,3.7496329945391977,500,100,0.002857709001546027,1.0,"{'Growth Department': 124.5, 'Compliance Department': 124.5, 'ESG Department': 124.5, 'Operations Department': 124.5, 'Risk Department': 120.7503670054608}",124.5,124.5,124.5,120.7503670054608,conservative,compressed,,,,
adaptive_voting,7,68.86126874263596,68.60062668772353,False,,100,597.5,118.5978331854661,592.9891659273305,1.4434669032542389,1.8043336290677985,4.510834072669496,500,100,0.002942709998023929,1.0,"{'Growth Department': 119.5, 'Compliance Department': 119.5, 'ESG Department': 119.5, 'Operations Department': 119.5, 'Risk Department': 114.9891659273305}",119.5,119.5,119.5,114.9891659273305,conservative,compressed,,,,
